    =========================================
    === Propagation: Diffraction and Kerr ===
    === Axial impulse                     ===
    =========================================

Pulse and grid parameters:
    Nr: 524
    Sr: 4.969000
    r0: 0.125000
    Nt: 1047
    St: 4.969000
    t0: 375.000000
    Grid initial step: 0.002000
    Grid maximum step: 0.064000
    Grid annulus width: 0.500000
    Grid annuluses count: 5
    Artificial damping width: 0.500000
    Total points: 548628
    Wavelength: 0.000080 cm
    P_cr: 4.000000 GW
    P_total: 1.909859 GW
    R: 5.655000 (1.500000 R_cr)
    I0(10^11): 0.305577
    o2m: 8
    n2m: 11

Finalization parameters:
    z: 2.000000
    intensity: 5000.000000
    steps: 5000

Calculation parameters:
    dz: 0.015000
    R: 5.655000 (1.500000 R_cr)
    I0: 0.305577
    L_diff: 1227.184630
    Results path: ./results/1288562700

=======================================================

Step     dz              z               I_max             I_(0,0)           I_00_gauss        I_integral        R_fil             R_fil (mkm)
00000    1.500000e-02    0.000000e+00    1.000000000000    1.000000000000    1.000000000000    1.000093589897
00001    1.500000e-02    1.500000e-02    0.999767883891    0.999767883891    0.999775050614    1.000093592799    1.000119768089    1250.149710111032
00002    1.500000e-02    3.000000e-02    1.001636827895    1.001636827895    0.999100809272    1.000093600585    0.999030391566    1248.787989457963
00003    1.500000e-02    4.500000e-02    1.005589994665    1.005589994665    0.997979092338    1.000093613273    0.996758257121    1245.947821401074
00004    1.500000e-02    6.000000e-02    1.011668749989    1.011668749989    0.996412913511    1.000093630813    0.993290151678    1241.612689597694
00005    1.500000e-02    7.500000e-02    1.019878942854    1.019878942854    0.994406463642    1.000093653306    0.988648170322    1235.810212902250
00006    1.500000e-02    9.000000e-02    1.030277103946    1.030277103946    0.991965082829    1.000093680598    0.982834466907    1228.543083633548
00007    1.500000e-02    1.050000e-01    1.042880688370    1.042880688370    0.989095225143    1.000093712643    0.975883342630    1219.854178286912
00008    1.500000e-02    1.200000e-01    1.057744950830    1.057744950830    0.985804416404    1.000093749532    0.967809491637    1209.761864546820
00009    1.500000e-02    1.350000e-01    1.074883041032    1.074883041032    0.982101205529    1.000093791196    0.958662131676    1198.327664594471
00010    1.500000e-02    1.500000e-01    1.094341599939    1.094341599939    0.977995110024    1.000093837646    0.948484850943    1185.606063678437
00011    1.500000e-02    1.650000e-01    1.116136062674    1.116136062674    0.973496556256    1.000093888865    0.937337950077    1171.672437596543
00012    1.500000e-02    1.800000e-01    1.140308762021    1.140308762021    0.968616815188    1.000093944742    0.925280171458    1156.600214322759
00013    1.500000e-02    1.950000e-01    1.166853232159    1.166853232159    0.963367934298    1.000094005198    0.912398946804    1140.498683505361
00014    1.500000e-02    2.100000e-01    1.195793631520    1.195793631520    0.957762666411    1.000094070230    0.898772887993    1123.466109991204
00015    1.183045e-02    2.218304e-01    1.220879858101    1.220879858101    0.953099183360    1.000094124745    0.887350221558    1109.187776947459
00016    1.183045e-02    2.336609e-01    1.247495861788    1.247495861788    0.948229141864    1.000094182049    0.875579180905    1094.473976131265
00017    1.183045e-02    2.454913e-01    1.275624653846    1.275624653846    0.943159548537    1.000094242090    0.863522564653    1079.403205815639
00018    1.183045e-02    2.573218e-01    1.305251615624    1.305251615624    0.937897579003    1.000094304702    0.851241264682    1064.051580852804
00019    1.183045e-02    2.691522e-01    1.336347275905    1.336347275905    0.932450554702    1.000094369885    0.838806771973    1048.508464965827
00020    1.183045e-02    2.809827e-01    1.368942727283    1.368942727283    0.926825919876    1.000094437542    0.826269608650    1032.837010811939
00021    1.183045e-02    2.928131e-01    1.403074484318    1.403074484318    0.921031218853    1.000094507643    0.813679901670    1017.099877087202
00022    1.183045e-02    3.046436e-01    1.438807406990    1.438807406990    0.915074073743    1.000094580254    0.801072660280    1001.340825349624
00023    1.183045e-02    3.164740e-01    1.476174336183    1.476174336183    0.908962162644    1.000094655226    0.788494740669    985.618425836366
00024    1.183045e-02    3.283045e-01    1.515164777170    1.515164777170    0.902703198459    1.000094732426    0.776009770373    970.012212966656
00025    9.336788e-03    3.376413e-01    1.547963628560    1.547963628560    0.897664765259    1.000094795121    0.766028551872    957.535689840482
00026    9.336788e-03    3.469780e-01    1.581854519178    1.581854519178    0.892543348183    1.000094859097    0.756147932176    945.184915219557
00027    9.336788e-03    3.563148e-01    1.616842185290    1.616842185290    0.887342736280    1.000094924315    0.746382169458    932.977711822307
00028    9.336788e-03    3.656516e-01    1.652893369481    1.652893369481    0.882066705060    1.000094990698    0.736760992832    920.951241040056
00029    9.336788e-03    3.749884e-01    1.690021360585    1.690021360585    0.876719011104    1.000095058187    0.727289807196    909.112258994563
00030    9.336788e-03    3.843252e-01    1.728292792442    1.728292792442    0.871303386916    1.000095126752    0.717970953415    897.463691769312
00031    9.336788e-03    3.936620e-01    1.767783777349    1.767783777349    0.865823536009    1.000095196398    0.708797066025    885.996332531125
00032    9.336788e-03    4.029988e-01    1.808505023034    1.808505023034    0.860283128238    1.000095267061    0.699782398150    874.727997687714
00033    9.336788e-03    4.123356e-01    1.850500711200    1.850500711200    0.854685795368    1.000095338588    0.690932221231    863.665276539089
00034    9.336788e-03    4.216723e-01    1.893876118322    1.893876118322    0.849035126909    1.000095410951    0.682235943906    852.794929882659
00035    9.336788e-03    4.310091e-01    1.938711743717    1.938711743717    0.843334666189    1.000095484116    0.673686909320    842.108636649935
00036    7.296996e-03    4.383061e-01    1.976014700636    1.976014700636    0.838847168459    1.000095542277    0.666896911129    833.621138911838
00037    7.296996e-03    4.456031e-01    2.014257088701    2.014257088701    0.834333037991    1.000095600856    0.660212060445    825.265075556093
