100	        0.57377   100   0.557
102.0202	0.54705   150   0.308
104.0404	0.52275   300   0.13
106.06061	0.50057
108.08081	0.48022
110.10101	0.46149
112.12121	0.44419
114.14141	0.42815
116.16162	0.41325
118.18182	0.39936
120.20202	0.38639
122.22222	0.37424
124.24242	0.36284
126.26263	0.35212
128.28283	0.34202
130.30303	0.33249
132.32323	0.32348
134.34343	0.31495
136.36364	0.30687
138.38384	0.29919
140.40404	0.29188
142.42424	0.28493
144.44444	0.2783
146.46465	0.27198
148.48485	0.26594
150.50505	0.26016
152.52525	0.25463
154.54545	0.24933
156.56566	0.24425
158.58586	0.23937
160.60606	0.23468
162.62626	0.23018
164.64646	0.22584
166.66667	0.22167
168.68687	0.21765
170.70707	0.21377
172.72727	0.21003
174.74747	0.20642
176.76768	0.20293
178.78788	0.19955
180.80808	0.19629
182.82828	0.19313
184.84848	0.19007
186.86869	0.18711
188.88889	0.18424
190.90909	0.18146
192.92929	0.17876
194.94949	0.17614
196.9697	0.17359
198.9899	0.17112
201.0101	0.16871
203.0303	0.16638
205.05051	0.16411
207.07071	0.1619
209.09091	0.15974
211.11111	0.15765
213.13131	0.15561
215.15152	0.15362
217.17172	0.15168
219.19192	0.14979
221.21212	0.14795
223.23232	0.14615
225.25253	0.14439
227.27273	0.14268
229.29293	0.141
231.31313	0.13937
233.33333	0.13777
235.35354	0.13621
237.37374	0.13469
239.39394	0.1332
241.41414	0.13174
243.43434	0.13031
245.45455	0.12891
247.47475	0.12754
249.49495	0.12621
251.51515	0.1249
253.53535	0.12361
255.55556	0.12235
257.57576	0.12112
259.59596	0.11991
261.61616	0.11873
263.63636	0.11757
265.65657	0.11643
267.67677	0.11532
269.69697	0.11422
271.71717	0.11315
273.73737	0.11209
275.75758	0.11106
277.77778	0.11004
279.79798	0.10905
281.81818	0.10807
283.83838	0.1071
285.85859	0.10616
287.87879	0.10523
289.89899	0.10432
291.91919	0.10342
293.93939	0.10254
295.9596	0.10167
297.9798	0.10082
300	0.09998

