    =========================================
    === Propagation: Diffraction and Kerr ===
    =========================================

MPI grid size: 16
OpenMP threads: 1

Impulse parameters:
    N: 8192
    L: 10.000000
    Impulse file: /home/kosareva/Documents/efimov/data/impulses/gauss_cos_ort_n8192_l10_p16.cpl

Initial phasescreen parameters:
    Phasescreen file: /home/kosareva/Documents/efimov/data/phasescreens/gauss_8192_l10.cpl
    Phasescreen amplitude: -0.100000

Calculation parameters:
    R: 100.000000
    dz: 0.001000
    dfi=0.5*R*dz: 0.050000, bad [!]
    Steps: 2000

Lz = 2.000000 Ld for sigma=1.

0.001000	0.999796891334
0.002000	1.018848560492
0.003000	1.053590445562
0.004000	1.096372314440
0.005000	1.137868556279
0.006000	1.171148219369
0.007000	1.193333847503
0.008000	1.203941848992
0.009000	1.202745051355
0.010000	1.189208341593
0.011000	1.163103256006
0.012000	1.126232751402
0.013000	1.083751797371
0.014000	1.043141115555
0.015000	1.011392698520
0.016000	0.992662788310
0.017000	0.987618618967
0.018000	0.993924874757
0.019000	1.007328929122
0.020000	1.023111100532
0.021000	1.037357249130
0.022000	1.047477142847
0.023000	1.051974774732
0.024000	1.050032799316
0.025000	1.041350894047
0.026000	1.026298830375
0.027000	1.006142971756
0.028000	0.983001791825
0.029000	0.959420289767
0.030000	0.937719591993
0.031000	0.919428550763
0.032000	0.905042198789
0.033000	0.894131666376
0.034000	0.885682307925
0.035000	0.878477122613
0.036000	0.871386552783
0.037000	0.863527397046
0.038000	0.854310682794
0.039000	0.843433296010
0.040000	0.830849869953
0.041000	0.816733540059
0.042000	0.801423426052
0.043000	0.785351354860
0.044000	0.768958684000
0.045000	0.752620308725
0.046000	0.736593699031
0.047000	0.721003383644
0.048000	0.705855761628
0.049000	0.691074235816
0.050000	0.676539907504
0.051000	0.662127044961
0.052000	0.647728596035
0.053000	0.633269743928
0.054000	0.618712212681
0.055000	0.604051607585
0.056000	0.589310389163
0.057000	0.574529165004
0.058000	0.559757500608
0.059000	0.545046036801
0.060000	0.530440619637
0.061000	0.515978728949
0.062000	0.501688343023
0.063000	0.487588470558
0.064000	0.473690890969
0.065000	0.460002366382
0.066000	0.446526733769
0.067000	0.433266667961
0.068000	0.420224844310
0.069000	0.407404580638
0.070000	0.394810037160
0.071000	0.382446083161
0.072000	0.370318006479
0.073000	0.358431146769
0.074000	0.346790554203
0.075000	0.335400714411
0.076000	0.324265364177
0.077000	0.313387396262
0.078000	0.302768834427
0.079000	0.292410868701
0.080000	0.282313916286
0.081000	0.272477703218
0.082000	0.262901345318
0.083000	0.253583421199
0.084000	0.244522041036
0.085000	0.235714898179
0.086000	0.227159316111
0.087000	0.218852287652
0.088000	0.210790506056
0.089000	0.202970397861
0.090000	0.195388149476
0.091000	0.188039734322
0.092000	0.180920940037
0.093000	0.174027392188
0.094000	0.168678636683
0.095000	0.164429647953
0.096000	0.160205167908
0.097000	0.156008149910
0.098000	0.151841447479
0.099000	0.147707861282
0.100000	0.143610176823
0.101000	0.139551190228
0.102000	0.135533719694
0.103000	0.134154222297
0.104000	0.133214620020
0.105000	0.132222613483
0.106000	0.131176720439
0.107000	0.130075798974
0.108000	0.128918940639
0.109000	0.127705388749
0.110000	0.126434488588
0.111000	0.125105671102
0.112000	0.123732989680
0.113000	0.122304771505
0.114000	0.120818369520
0.115000	0.119273721041
0.116000	0.117671033449
0.117000	0.116027616850
0.118000	0.114333463517
0.119000	0.112583882396
0.120000	0.110781798583
0.121000	0.108951135315
0.122000	0.107070078514
0.123000	0.105141820259
0.124000	0.103193265142
0.125000	0.103581434081
0.126000	0.104215257455
0.127000	0.104805745633
0.128000	0.105352639668
0.129000	0.105855397004
0.130000	0.106303582455
0.131000	0.106699921378
0.132000	0.107041291725
0.133000	0.107322241335
0.134000	0.107544658151
0.135000	0.107704911057
0.136000	0.107797667619
0.137000	0.107831119303
0.138000	0.107797646230
0.139000	0.107697058919
0.140000	0.107530285157
0.141000	0.107298284360
0.142000	0.107002044133
0.143000	0.106642578625
0.144000	0.106220927887
0.145000	0.105738159594
0.146000	0.105203527674
0.147000	0.104612442380
0.148000	0.103975995310
0.149000	0.103294927264
0.150000	0.102577664792
0.151000	0.101832072935
0.152000	0.101071887450
0.153000	0.100311941027
0.154000	0.101177665621
0.155000	0.102244958658
0.156000	0.103276614674
0.157000	0.104270138508
0.158000	0.105223407578
0.159000	0.106134658753
0.160000	0.107002467749
0.161000	0.107825731326
0.162000	0.108603647993
0.163000	0.109335687915
0.164000	0.110021559717
0.165000	0.110662123342
0.166000	0.111258777867
0.167000	0.111810492830
0.168000	0.112318554945
0.169000	0.112788120488
0.170000	0.113217400411
0.171000	0.113611905617
0.172000	0.113974688738
0.173000	0.114308727378
0.174000	0.114618884326
0.175000	0.114909938090
0.176000	0.115190748747
0.177000	0.115463563527
0.178000	0.115738758223
0.179000	0.116022122793
0.180000	0.116322336808
0.181000	0.116645692177
0.182000	0.116998675513
0.183000	0.117385644513
0.184000	0.117810229558
0.185000	0.118272686422
0.186000	0.118770524220
0.187000	0.119299687144
0.188000	0.119856381209
0.189000	0.120435168717
0.190000	0.121031500186
